Continent,Country,Depth_avg,Dis_avg,Elevation,FID,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,Res_time,Shape__Are,Shape__Len,Shore_dev,Shore_len,Slope_100,Vol_res,Vol_src,Vol_total,Wshd_area,abbreviati,area,country_co,country_na,id,mean,wld_rgn,month
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.25274284045467527,Africa,2009-01
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.20974787682561488,Africa,2009-02
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.237376779136136,Africa,2009-03
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.2545579301117529,Africa,2009-04
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.24919103538360515,Africa,2009-05
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.4680583679841171,Africa,2009-06
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.35064879885432787,Africa,2009-07
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.29834523557537723,Africa,2009-08
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.25355279317433965,Africa,2009-09
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.19207135870542252,Africa,2009-10
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.25877292221161785,Africa,2009-11
Africa,Uganda,41.1,1735.515,1134,1,4492,16,67166.22,Victoria,3,SWBD,0.430999,33.193791,18406.3,67353470735.6225,7450418.21941697,8.08,7422.44,-1,204800,1,2760000,265372.8,,3.10677777e-07,KE,Kenya,000000000000000000c6,-0.27283021342385383,Africa,2009-12
